Step,polynomial_neg-cft_noskewed - excess_loss,polynomial_uft_noskewed - excess_loss,polynomial_cft_noskewed - excess_loss,sumdot_neg-cft_skewed - excess_loss,sumdot_uft_skewed - excess_loss,sumdot_cft_skewed - excess_loss
25700,206.32171805245500,161.5777082170760,0.16693338127363300,1.9667999676295700,2.0362948508489700,1.069902903693060
25800,139.65472470238100,194.75972377232100,0.10300701203800400,2.3146346682593900,1.954627936226980,0.9591873736608600
25900,189.059329078311,145.80259166899200,0.1250737414473580,2.2204076948620000,2.0661977222987600,0.9394715241023470
26000,153.66618012927800,168.80760701497400,0.27909678731645900,2.1395090148562500,2.217976565588090,0.9798924695877800
26100,164.1736575172060,175.2995120093940,0.055103442072868300,2.3968918164571100,2.1266432262602300,0.9890424864632740
26200,156.86085641043500,172.42612537202400,0.047692106451307000,2.2291662397838800,2.1397605623517700,0.9741768859681630
26300,191.387600562686,164.75248413085900,0.3226960102717080,2.223817271278020,2.063763800121490,0.984438943862915
26400,216.14468238467300,147.61689743768600,0.04361733900649210,2.1615846815563400,1.7245844931829500,1.0391911143348300
26500,150.5060017903650,187.6631574358260,0.13291451505252300,2.0964543615068700,1.9563896996634300,1.0208510489690900
26600,180.31022193545400,188.77472999209400,0.06268147911344260,2.2000263895307300,2.0900595437912700,1.0382115500313900
26700,146.48675914946100,155.07841506231400,0.051526419463611800,2.067403697967530,2.0062644368126300,1.0509899207523900
26800,211.2300542922250,167.80396118164100,0.05009255451815470,2.179600211552210,2.0213027318318700,0.9583436375572570
26900,198.25359671456500,164.36171003069200,0.04375482258342560,2.017201446351550,1.8887316158839600,0.96580962680635
27000,205.39083368210600,167.25979933965800,0.04895181641692210,2.1864480381920200,1.9336165518987700,1.0150325003124400
27100,179.0831080845420,146.0648236955920,0.05241163018203920,1.995093195778980,2.162949294135680,1.0685786020188100
27200,151.22771780831500,164.97281813848600,1.557077507745650,2.253659071241110,1.9479393050784200,1.0629202729179700
27300,185.62727835519000,161.99426938011500,0.07782023137524020,2.194067823319210,2.0856141726175900,1.0268854890550900
27400,205.50017845517100,168.4394978841150,0.46860007445017500,2.1559072676159100,1.8995684532892100,1.0236949693589000
27500,194.4947509765630,161.85799357096400,0.0760981329849788,2.179138265337260,2.152613875979470,0.9931867826552620
27600,222.49094528924900,164.73526495070700,1.582940537588940,2.063816865285240,1.9166235969180200,1.0583164510272800
27700,160.36548985072500,152.26813761393200,0.054253677952857200,2.0798289526076500,2.155162307194300,0.8744545959291000
27800,149.40006568545400,170.06820591517900,0.31738051005772200,2.340890194120860,2.266252458663210,1.0135381108238600
27900,176.7250694638210,168.47804739815800,0.07235927326338630,2.1768531118120500,2.017614609854560,1.0336107072376100
28000,171.30579427083300,176.22759602864600,0.05938274604933600,2.101344176701140,1.9452927498590400,1.0180085250309500
28100,173.5091105143230,158.01912928990000,0.03928455384004680,2.3293139821007100,2.121750618162610,1.0271324748084700
28200,157.00934651692700,173.65505051385800,0.0642613023519516,2.0432050523303800,2.1040585063752700,1.0682660761333600
28300,171.96484200613800,194.55560796828500,0.08971197747048880,2.196187078385130,1.9356529508318200,1.1427027225494400
28400,167.4107442220050,180.68633887881300,0.07160763896646950,2.2530883879888600,2.1408350853692900,1.128123208454680
28500,184.67551647367900,176.52989095052100,0.057538766520363900,2.116535522824240,2.0447968210492800,0.9928296634129120
28600,168.36401948474700,214.68387625558000,0.1149412160828,2.2997680436997200,1.9726218677702400,0.995905860265096
28700,177.57062058221700,159.2777143205920,0.3698113821801690,2.1583521752130400,1.943132159823460,0.9489525931222100
28800,150.68392537434900,167.4075982956660,0.07118013855956850,2.2184215681893500,1.9670587766738200,1.015264962968370
28900,199.18384951636900,212.8544247581850,0.07793497315474920,2.146539497375490,2.1439327875773100,0.983517751239595
29000,164.50482584635400,168.39095052083300,0.024727228780587500,2.07741216023763,2.1043863932291700,1.093088470186510
29100,189.6610828218010,171.28983822777200,0.04760598611264000,2.145697530110680,2.0966861724853500,1.1075239635649200
29200,153.21656290690100,149.48201468331500,0.21348336480912700,2.190726393745060,1.7790472257705000,0.962203243800572
29300,224.044580078125,174.25142996651800,0.08061392605304720,2.1550924846104200,1.938246068500340,0.9819380851019000
29400,166.01774233863500,139.83373267764100,0.03849237298681620,2.1174447059631300,2.0414727074759300,1.054749261765250
29500,151.38941127232100,157.5354311988470,0.05869885129587990,2.115535663423080,1.9663776806422600,1.0327778634570900
29600,163.38352951776400,169.61114095052100,0.052086972622644300,2.1676376479012600,1.9889232998802500,1.0530643962678500
29700,146.43491094680100,197.54054391043500,0.08602376239640370,2.0865859167916400,2.1161312966119700,1.0475937502724800
29800,181.0826421828500,159.43860938662600,0.05084705154101050,2.244563515981040,2.114545672280450,1.0390268916175500
29900,167.4585170200890,197.31572934105300,0.06969589661984220,2.3661860783894900,1.9692372412908600,1.0231774443671800
30000,157.37465529668900,141.3289056687130,0.031907957863240000,2.301420697711760,2.248064885820660,1.0817162332080700
30100,169.91369803292400,162.63686058407700,0.05273398941471460,2.1420591218130900,2.1252998397463800,1.0155079455602700
30200,199.18059634254100,192.91929728190100,0.052415610069320300,2.1713077091035400,1.9292890412466900,0.9904269286564420
30300,157.70056849888400,207.8295224144350,0.0592118494567417,2.1473062424432700,2.0123131207057400,0.9446295511154900
30400,141.97478579566600,152.63101545061400,0.047604944592430500,1.9876359576270700,1.9567464465186700,0.989037645430792
30500,147.14761817568800,159.15912243071100,0.06382937402952290,2.2170377776736300,2.1129833221435500,0.9638145628429590
30600,121.37589169456800,166.36126796177500,0.05256689815294180,2.1556097303118000,2.0420150893075100,1.0043541136242100
30700,171.45665573846700,175.6874738420760,0.042611279941740500,2.084315844944550,1.9115730966840500,1.0904028143201600
30800,178.7104468936010,174.69835408528600,0.0398772079320181,2.063071532476520,1.9273598898024800,1.0705462955293200
30900,205.0770990280880,184.69713280087400,0.056499108246394600,2.0728973388671900,1.9186145646231500,1.0449589252471900
31000,180.22513892764100,197.88804960705000,0.1318693058831350,2.1459209623790900,2.0042902265276200,0.9676168214707150
31100,189.66804199218700,152.41994047619000,0.04895519699369160,2.047456037430540,2.0249160039992600,1.0371878578549300
31200,172.55050862630200,165.68042515346000,0.03907406202384400,1.988469359988260,2.01694971266247,0.974354887008667
31300,168.65962931315100,202.53612002418200,0.054359354433559200,2.1772338776361400,2.0335308074951200,0.9922528357732860
31400,199.44805966331800,133.4687252952940,0.051831573247909500,2.098088582356770,2.026403131939120,0.9430563086555120
31500,154.5522231329060,156.15318981352300,7.010073471069340,2.089950061979750,1.8679095904032400,1.008557805560880
31600,139.8434564499630,156.5168422154020,0.060934279504276500,2.130407873789470,2.00716803414481,1.0661387216477200
31700,169.28483450753300,184.61751941499300,0.04950741799104780,2.106300649188810,2.103480002993630,1.066356847399760
31800,189.31136067708300,200.77904866536500,0.056812995672226000,2.162446943918860,2.0142659187316900,1.0049668766203400
31900,194.73583141508600,202.88548467726900,0.041875466278621100,2.1575221243358800,1.8802840142023000,1.0518422217596100
32000,161.94744989304300,162.3225062779020,0.04366238621019180,2.159872817993160,2.079260503678100,1.0635699953351700
32100,162.89151378813200,116.71457025437100,0.061542288746152600,2.063351195199150,2.13044771921067,1.021840202240720
32200,169.66944783528600,173.94787190755200,0.044450235153947600,2.036796828678680,2.038506085532050,1.062310861405870
32300,170.29076828729500,165.10923694428900,0.06398556714966180,2.3317832810538200,1.9405036653791200,1.0210333324614000
32400,148.17394089471700,157.8873817080540,0.03888210810366130,2.2765258743649400,2.071963205791660,1.047220059803550
32500,188.6957481747580,166.3817879813060,0.12826009506271,2.225542168390180,2.086168843223940,1.0351821808587900
32600,196.07004975818500,141.24017624628000,0.12555957862309000,2.172767838977630,2.036894580296110,1.009461682183400
32700,157.8054207938060,154.14851975213900,0.8335228284200030,2.1809907050359800,2.164426740010580,1.0973294939313600
32800,147.81722383045000,179.8697803315660,0.041347246794473600,2.1287647156488300,1.9275971003941100,0.9782943702879410
32900,146.21956990559900,182.0061503092450,0.06201300933247520,2.171866848355250,1.8889796257019000,1.012923020408270
33000,169.11639636811800,163.63756306966100,0.02538206861132670,2.06539671761649,2.0109114556085500,0.9846982183910550
33100,155.23179088774200,177.59156959170400,0.04214402139186860,2.1835352261861200,1.9220265615554100,0.9878734702155700
33200,177.76546543666300,155.88141276041700,0.05522470062687280,2.0861507824489000,2.254614802769250,1.0461325963338200
33300,210.8857898530510,173.70594540550600,0.16796467247463400,2.0995846475873700,1.9968184652782600,0.9807389054979600
33400,186.18895728701600,244.84675583612400,0.07070386707782750,2.1736014275323800,2.4583075750441800,1.0292349724542500
33500,160.3005097888770,156.626365734282,0.027693396877674800,2.2177203632536400,1.8455613363356800,0.9640046664646690
33600,176.47257312593000,171.29408046177500,0.03657297633943100,2.0972028596060600,1.8758332434154700,1.0901619729541600
33700,189.34180704752600,156.47946050734700,0.041311567454111000,2.0399634225027900,2.077614180246990,0.9386866251627600
33800,147.66113106863800,190.7137169247580,0.04480922505969090,2.116695276896160,2.119789069039480,1.0146474520365400
33900,152.43159470331100,160.45541091192300,0.12797865186418800,2.0296950340271000,2.0880143937610400,0.950524159840175
34000,149.17205752418200,178.72207728794600,0.06772387410913190,2.0652488799322200,1.9457478069123800,1.103072354907080
34100,156.26041346958700,161.21839338030100,0.043358291401749600,2.128709974743070,2.226450606754850,1.1119647729964500
34200,156.33721458798400,154.0287362234930,0.06475038045928590,2.04730931690761,2.062190092177620,1.0728743666694300
34300,170.6141075497580,168.42058657691600,0.04273905817951480,2.2762119520278200,1.9814517248244500,0.9471433503287180
34400,145.11065470377600,150.1448041643420,0.06383999869936990,2.0267034621465800,1.9791090374901200,1.028281847635910
34500,156.9655061267670,220.16446126302100,0.07049682566097810,2.1708923112778400,2.116390850430440,1.044062868754070
34600,183.01725580124600,172.18418695359000,0.03558480349325000,2.23525421051752,1.9396985644385900,1.0582714852832600
34700,181.85611107235900,181.40773315429700,0.0659833367381777,2.303188791729160,2.059895815168110,1.0436093012491900
34800,171.99565778459800,162.07979329427100,0.04979680932703470,1.9872384343828500,1.9908820561000300,0.9601672172546390
34900,163.22437424432700,165.24720488048700,0.04017454740547000,2.1522692317054400,1.9937360309419200,1.0351519244057800
35000,146.74527326311400,179.2616036551340,0.0769379008383978,1.906241816566100,2.1412741297767300,1.026390772774110
35100,135.91353905087400,170.94801664806500,0.04778670150609240,2.1497688384283200,1.978416397458030,1.0708029633476600
35200,174.1059070405510,183.0128229050410,0.031222733571415900,2.0405013356890000,2.0255620956420900,0.9830383959270660
35300,183.40836356026800,173.42688743954600,0.04265155302626750,2.15655913125901,2.096121075039820,0.9018793242318290
35400,168.6390139625190,162.7701930454800,0.05052220196951000,2.0774441855294400,1.9544624101548000,1.047699973696750
35500,175.8300772530690,190.59460071382100,0.058422278222583600,1.9862646420796700,1.9081940560113800,0.9495860236031670
35600,152.90348365420400,165.02100801013800,0.04943708337488630,2.2493661925906200,1.9707526706513900,1.1184433778127000
35700,189.74508143833700,171.11758684430800,0.10080514521825900,1.9969132377987800,2.1402906554085900,1.0256969224839000
35800,180.2683358328680,138.76022106352300,0.06107582151889800,2.432769639151440,1.836586620694120,0.9308438732510520
35900,158.6290338425410,184.61048874628000,0.2267618979726520,2.0740917705354200,2.132479835691910,0.9372324534824920
36000,174.25657784598200,157.4806158156620,0.10356914202372200,2.023946307954330,1.8488441149393700,1.012179828825450
36100,167.14623616536500,216.03605259486600,0.09432087313561210,2.0457657723199800,2.142196532658170,1.0084014960697700
36200,164.71952340262300,179.20004359654000,0.03336287722701120,2.1904623712812200,1.9836795307341100,1.0530686787196600
36300,186.29166463216100,158.8424801781060,0.03547236294973460,2.1356278101603200,1.8855199632190500,1.0798997288658500
36400,180.530126953125,171.77342907133600,0.04894546838033770,1.8283062208266500,1.9702687535967100,1.0092699959164600
36500,159.53099714006700,158.16753598167800,0.046735798886844100,2.0313905125572600,2.051588603428430,1.0168427671705000
36600,138.4440435500370,145.37556791759700,0.045688265207267900,2.181215999239970,2.0282237325395900,1.0321845576876700
36700,165.88920026506700,159.85919828869000,0.03732160244669230,2.06200110571725,1.852427223750520,1.050408903757730
36800,222.13810105096700,162.91701485770100,0.03472300661461690,2.2453324953715000,1.9625804492405500,1.0014925979432600
36900,219.72882196335600,132.8289582752050,0.03925148993730550,2.368222104935420,1.9247289748418900,1.070310760679700
37000,160.30126052129800,176.38001854306200,0.06652049351306190,2.197129590170720,1.9774811472211600,0.9670948278336300
37100,151.5593508765810,140.16958414713500,0.05003806962853390,2.147377554575600,1.9309763272603400,0.987838838213966
37200,183.8901669456850,160.41055762881300,0.051975704516683300,2.2556444531395300,1.9506460008167100,0.9650619665781660
37300,204.78636300223200,136.0341090611050,0.1337138207185840,2.150689379374190,2.270074453808010,1.014348704474310
37400,179.27775036039800,152.87110682896200,0.09189596389021190,2.0619811830066500,2.0407283056350000,1.0877639861333900
37500,160.64246244884700,152.70555245535700,0.09520832981382100,2.158986536661780,1.800918079557870,1.088468821843470
37600,172.88204636346700,178.2058355422250,0.06174440767083850,2.338504868461970,1.7612158412025100,1.0374464807056200
37700,141.36265287853400,177.5016842796690,0.062008639602434100,2.027733112516860,1.9747910227094400,1.0890499319349000
37800,219.0616472516740,177.32477358863500,0.04876589924097060,2.110119292849590,2.2715031169709700,0.9952701954614550
37900,196.91172805059500,143.21924990699400,0.04041081830149610,2.0839995020911800,2.062867836725140,1.0052296888260600
38000,183.15379377092600,160.44065842401400,0.07390493580273220,2.1445960090273900,2.214073390052430,1.044644444329400
38100,165.89956752232100,158.0934875488280,0.08150124308608830,2.168544224330360,1.9928616659981900,1.0774159068153000
38200,176.9377174014140,152.0750921340220,0.06518009773322510,2.028817689986460,2.153920768556140,1.0346667970929800
38300,150.35584338960200,159.88127935500400,0.05076753525506880,2.370853392283120,2.023391451154440,1.0642902851104700
38400,187.03539021809900,165.9361865815660,0.064910198535238,2.214745734986810,2.107684439704530,1.0306807654244600
38500,158.9309831891740,167.24580950055800,0.051866880201158100,2.213203866141180,1.8958747455052000,1.0382750420343300
38600,173.8535417829240,186.3226829892110,0.029732961101191400,2.0844270024980800,2.075657285962790,0.9539326190948490
38700,187.4668468656990,213.84169747488800,0.03456332818383260,2.179615479423890,2.0628326461428700,1.0266695976257300
38800,186.82386242094500,126.73805164155500,0.033466796506018900,2.0766016596839500,1.9360290618169900,1.1452330929892400
38900,148.14670003255200,182.3462916782920,0.02788709345318020,2.082845288231260,2.077983402070550,0.9760695434751970
39000,148.62526216052800,153.9175563267300,0.08577602605024970,1.9869427590143100,2.0392195792425200,1.0096208776746500
39100,190.39090198335200,192.59556477864600,0.056815090349742300,2.1557540303184900,2.228483840397430,1.020298147201540
39200,167.06874389648400,171.73797781808000,0.040087542647407200,2.2376791954040500,2.1916553134010000,0.9717222963060650
39300,146.25018310546900,137.3430884951640,0.03275699757394340,2.2759671075003500,1.955406039101740,1.141023908342630
39400,150.06775280180400,204.2393054780510,0.06550530805474240,2.2025100253877200,1.9854735056559200,1.0246676445007300
39500,189.37208658854200,153.91379074823300,0.060091870029767400,2.2443575859069800,1.9893876666114400,1.046970746630710
39600,153.50582130068800,166.89844680059500,0.07765510678291320,2.0301783925011000,2.08618038722447,1.0447945163363500
39700,142.8419889904200,173.10394141787600,0.04439367304245630,2.0989219847179600,1.9525410788399800,0.9969454719906760
39800,152.66606154668900,150.50795607793900,0.057382137009075700,2.1185912858872200,2.0904982158115900,0.9578569275992260
39900,146.1402067638580,161.01481381370900,0.0350109142206964,2.185806229001,1.9668988364083400,1.0280853203364800
40000,177.34372064499600,159.65751342773400,0.07056599074885960,2.0455054737272700,2.157651901245120,0.9889476208459760
40100,145.0734636579240,155.30922357468400,0.031751305077757200,2.2533365840003600,1.99628818602789,1.0304251216706800
40200,164.65356619698700,158.47246442522300,0.026747149583839200,1.9480078243074000,2.087145056043350,1.0238588196890700
40300,172.4224312918530,194.37528919038300,0.06738326208932060,2.058533995492120,2.115377212706070,0.9766933849879670
40400,134.56133887881300,181.77618786039800,0.04874939492770600,1.9744450750805100,2.044409166063580,1.1514116468883700
40500,200.92054385230700,144.6037077404200,0.039207583169142400,2.1031891686575800,1.929839243207660,1.0064257962363100
40600,174.19144287109400,133.86829368954600,0.04712753558442710,2.101711536589120,1.9468968073527000,0.9293508802141460
40700,166.84077148437500,178.61989426385800,0.05388749341169990,2.189033149537590,1.9732942127046100,1.141121566863290
40800,163.2151390438990,161.40508742559500,0.051847684809139800,1.9507530621119900,1.8970676876249800,1.0164776416052000
40900,145.673882765997,170.89204537527900,0.06668596721830820,2.0497153100513300,1.9783780415852900,1.0359297479902000
41000,191.2275634765630,125.31594993954600,0.035399750371774000,2.120433671133860,1.9777755192347900,1.007549474352880
41100,178.14124872116800,178.7510221935450,0.04565041554825650,2.2692397480919200,1.9804552169073200,0.9744895049503870
41200,175.57022850399900,161.822756812686,0.0600966819695064,2.0181063470386300,1.9898872239249100,1.0791893073490700
41300,149.45407075427800,132.9999226888020,0.04608977415731980,2.1482238042922200,1.970773338136220,1.0471747216724200
41400,156.379887172154,155.46824776785700,0.05244075201806570,1.9528691518874400,2.067445032937190,0.9608225254785450
41500,176.54011521112400,156.85598260788700,0.02874184406939010,2.091118054162890,2.069122264498760,0.9395608039129350
41600,155.26471586681500,142.0904105050220,0.05619503671214690,2.17222694669451,1.9944210370381700,1.0030499208541100
41700,159.3803501674110,147.27658923921100,0.03879444294032600,2.1035654658363000,1.8655428841000500,1.1817514215196900
41800,166.49626871744800,140.63829142252600,0.05512566311018810,2.0548775264195000,2.221845853896370,1.0478826295761800
41900,139.89626988002200,164.02796776181200,0.03377991006487890,2.0360397656758600,1.9431384904044000,1.0183157444000200
42000,167.1488816034230,155.3685791015630,0.03375105588209060,2.1023563248770600,1.9372333617437500,1.0288966587611600
42100,140.7198471795950,164.73163045247400,0.21224420013881900,2.177064627692810,2.077393913269040,1.0685031936282200
42200,179.26990937732500,176.81576509021600,0.08046139280001320,2.171379207429430,1.8660893621898800,1.0374604452224000
42300,176.64161900111600,152.01781005859400,0.05168208891437170,2.284760284423830,1.9622345016116200,0.9809385980878560
42400,178.1387224469870,176.35611426943800,0.042312820397672200,2.148863192967010,2.1198722975594700,1.0146146819705100
42500,175.83001767113100,153.86649460565500,0.04180512002536230,2.144622076125370,1.8258428800673700,1.1203567959013400
42600,159.25059262230300,154.47332473028300,0.04128513087828950,2.2602155049641900,2.0727947462172700,1.0150256111508300
42700,167.69813174293200,177.06751069568500,0.03811378329992290,2.167601526351200,1.9992685862949900,1.0598029272896900
42800,207.61726771763400,145.16874709356400,0.024834083517392500,2.0490055402120000,1.9523299353463300,1.1131603218260300
42900,186.66176379975800,154.698246547154,0.030573796658288900,2.123087115514850,1.8475740886869900,1.0061978953225300
43000,154.9005391438800,133.00970604306200,0.038138960159960200,2.088611888885500,2.040243085225420,0.9898673239208400
43100,154.59066539946100,152.69733014787900,0.030698947821344600,2.132685393378850,1.9830714225769000,0.9730862572079610
43200,164.3579325358070,155.35631713867200,0.08954262279328850,2.304773112705780,1.891787796928770,0.9978596823556080
43300,170.98272908528600,143.5208060128350,0.0732878728991463,2.1597318694705100,2.181598626999630,1.042966281800040
43400,173.8159932454430,157.8415274483820,0.09329709368092670,1.8579510280064200,1.9961280595688600,1.1267933209737100
43500,184.0296840122770,130.2762416294640,0.06464548948265260,1.9967754545665900,2.1596730323064900,1.0166513601938900
43600,165.26331583658900,153.8516110374810,0.05806187731879100,2.1422302336919900,2.011465567634220,1.11101667540414
43700,144.87945295061400,145.48880934942300,0.03669871808517550,2.2455373082842100,2.0736547742571100,0.9428285939352850
43800,176.47836449032700,167.36590285528300,0.05604748995531170,2.138496308099660,2.2080809366135400,1.050295791171850
43900,150.23215128580700,189.85897827148400,0.04187962945018500,2.2092807678949300,1.899662481035510,1.0070384661356600
44000,144.44556535993300,149.5704342796690,0.04691154523974370,2.118450709751670,2.06725157783145,1.027716284706480
44100,181.11982131231400,152.0293451218380,0.07111020542326430,2.1885745548066600,2.0983797890799400,1.1223068010239400
44200,163.3503662109380,151.93618280319900,0.025586834975651300,2.051780568985710,2.0820234298706100,0.9694587412334620
44300,159.88960890997000,174.65408470517100,0.03797520583584200,2.0753878638857900,2.067963209606350,1.0853905768621500
44400,195.32625267392100,147.76226545061400,0.052699915993781300,2.084829180581230,2.157885015578500,1.1064224424816300
44500,174.52651977539100,179.39973842075900,0.04133693923552830,2.1530529203869000,1.8919903755188000,1.017023281824020
44600,163.36710873558400,140.9185529436380,0.048421540075824400,2.142233957563130,1.8367573601859000,1.082091506322230
44700,184.08924211774600,206.83128662109400,0.03192227149293540,2.1908399718148400,1.990457162402930,1.0178855441865500
44800,179.5919974190850,137.9830819266180,3.181809189206080,2.095412980942500,2.20438722882952,0.9880120913187660
44900,168.11182105654800,159.88170834495900,0.8739474977765760,2.0796868869236500,1.9212843940371600,1.0160246326809800
45000,167.27847231910300,166.33463483537900,0.6577057917912800,2.055344499860490,1.9629792758396700,1.023424057733450
45100,165.93667515346000,152.87968662806900,0.26246965612684000,2.077346247718450,1.9018217677161800,1.1301912602924200
45200,168.88733956473200,160.93783394949800,1.085479111898510,1.9519273848760700,2.073710446130660,1.0021627085549500
45300,125.36088663737000,147.67866007487000,0.22254219339007400,2.170388657706120,1.9745750381833000,0.9530809697650730
45400,188.96303274972100,184.47275913783500,0.21319220463434900,2.1070050194149900,1.813695426214310,0.9752812930515830
45500,136.88890729631700,155.0555236816410,0.17959559048925100,2.1051047279721200,1.9050280207679400,1.1309969198136100
45600,159.33741542271200,150.81732933407700,0.19392526774179400,2.2061737560090600,2.1984727904910100,0.9661290418534050
45700,134.90406610398100,161.202151343936,0.20228500933874200,2.209947713216150,1.814592506772000,1.1480551356361000
45800,165.24844418480300,171.1603309268040,0.14229375947089400,2.0863863172985300,1.9539770035516600,0.9946811721438450
45900,202.4192202613470,138.1665823800220,0.1953748311315260,2.065253907158260,1.9757914406912700,1.0160218397776300
46000,149.7430431547620,155.112209937686,0.11776103604407500,2.0560429118928500,1.8719857397533600,1.058113313856580
46100,135.37531156994000,187.31631905692000,0.14202836382956700,2.133490121932260,1.9734159832909000,0.9611758277529760
46200,173.36934320359000,144.88172898065500,0.12913905665988000,2.0591938654581700,1.9481748399280400,1.0068495727720700
46300,185.66619727725100,141.41211780366400,0.10253342872574200,2.182554544721330,2.1227124940781400,1.1703076862153600
46400,135.68653186616400,150.22134312221000,0.10793003950800200,2.143707493373330,1.8839674813406800,0.9769233340308780
46500,145.12748064313600,172.64660237630200,0.09853275758879530,2.0314495359148300,2.2168046633402500,1.0759486084892600
46600,196.91033383324000,168.27330002557700,0.119160338810512,2.3569549742199100,2.113209919702440,1.1022307600293800
46700,174.63946329752600,157.30461077008900,0.09086327041898460,2.14039827528454,2.2410314242045100,1.0386074906303800
46800,182.46275053478400,150.90116112118700,0.09468412512824650,2.01104793548584,2.03356990814209,1.0251013823917900
46900,192.99445393880200,156.10755004882800,0.12445995438666600,2.14008975256057,2.005561556134910,1.0991324061439200
47000,197.43559628441200,165.06974603562100,0.09455146221887500,2.1857885406130800,2.0348911376226500,0.9990822292509530
47100,161.9513703845800,167.16446823846700,0.07319620166506090,1.9874210902622800,2.1327559607369600,1.0826428254445400
47200,165.30314040411100,192.81448073614200,0.07164577373436520,2.168215778895790,2.1528449421837200,1.0357939197903600
47300,147.70134887695300,161.02289312453500,0.06378381479354130,2.1406420026506700,2.0790212449573300,1.0503371261415000
47400,167.62850428990000,172.47653169177800,0.09857943398611890,2.191113303956530,2.0388187045142800,1.0186800320943200
47500,167.33633829752600,163.4058369954430,0.06511344043981460,2.1476037797473700,2.0595601081848100,1.0130786782219300
47600,134.31842331659200,149.7727030436200,0.06304737272716700,2.1859017462957500,2.1409641175043000,0.9896529220399400
47700,177.86502685546900,146.12081880115300,0.054043040672938000,1.9828941663106300,2.0400576364426400,0.8757644676026840
47800,186.48864251999600,158.2969479515440,0.06590550783134640,1.9740905625479600,1.9314341772170300,0.9444932574317570
47900,140.7567641485310,147.89229707263800,0.07006878412905190,2.0511825152805900,2.2300486110505600,1.0159096581595300
48000,171.94340442475800,185.80318806966100,0.07857681143851510,2.230054010663710,2.105896236782980,1.126446907860890
48100,171.6867135184150,152.53836553664400,0.05330507996536440,2.288860452742800,2.112899348849340,0.9833040010361450
48200,139.21803676060300,186.1814976283480,0.0677905546767371,2.078143714723130,1.886562647138320,1.0791436899276000
48300,174.35804588681200,147.75606892903600,0.0686920166015625,2.131239786602200,2.1290015538533500,1.0500202247074700
48400,156.2390354701450,185.62112949916300,0.05507194045044130,2.1232675370715900,2.341723037901380,1.069425596509660
48500,169.19567609514500,150.0033208937870,0.052115436962672600,2.062908799307690,2.0127331733703600,1.0184923489888500
48600,156.5968726748510,179.84940330868700,0.05532792168004170,2.090318166641960,1.888385854448590,1.0439474287487200
48700,187.44606468564000,217.68713960193500,0.05195297144708180,2.0328346297854500,1.9977823893229200,1.0121545065017000
48800,170.02051653180800,159.973393031529,0.034991256254059900,2.272492735726490,2.1289771624973800,0.9267015320914130
48900,210.5272972470240,199.6906534830730,0.05018010621979120,2.2948259081159300,2.0320168676830500,0.9961197035653250
49000,165.30181768508200,149.09847383045000,0.05483439820153370,2.0581941922505700,1.9663045065743600,0.9116904213314970
49100,159.43154296875,150.45602446056500,0.038823454223928000,2.1798824809846400,2.103948093595960,0.9665339197431290
49200,154.78893025716100,173.0948968796500,0.04551308907213670,2.1130263328552200,2.029184118906660,0.9671187537057060
49300,188.72860165550600,161.49553280785000,0.0637771874666214,2.066014321645100,1.8373574620201500,1.0474323204585500
49400,170.85635579427100,155.64466988699800,0.05291194390682950,1.9352917353312200,1.954968111855640,0.9463091100965230
49500,143.47360520135800,156.60152006603400,0.04340372262966070,1.9129289581662100,2.0178527514139800,0.957088413692656
49600,150.70057256789400,158.94833344959100,0.032076081917399500,2.1078015554518900,2.0433534485953200,1.0349898429144000
49700,179.8805408296130,162.91993437267500,0.04671588781334110,2.046264212472100,1.9364861669994500,1.0414448942456900
49800,188.30611804780500,163.55557832263800,0.04762535315184370,2.223114204406740,1.9741575922284800,1.0047940889994300
49900,183.18577735537600,192.46338820684500,0.05029361446698510,2.101976303827200,1.962576352982290,0.9844200452168780
50000,165.1420189267110,,,2.1693776266915500,2.0282635779607900,
